thumb,index,middle,ring,pinky,class
56.0703547835,129.440800093,5.10545626778,12.1263742015,11.6878453209,three
70.0914695646,10.1842961421,11.1411313666,151.521599566,150.870054161,two
69.5278013731,14.2795255968,15.0195586641,146.745685412,146.677752351,two
69.4519452922,15.2561308037,16.3358522304,144.127113828,143.927139549,two
64.8174638649,11.2149093624,9.48785846475,154.353505279,153.222439613,two
61.2189991912,12.874599227,12.6249976477,153.862168791,150.976372886,two
51.0741977642,12.5114969792,7.09400906869,143.644410699,137.766281597,two
58.6986457271,12.4752824624,7.98416414444,145.191489527,139.920591563,two
54.0672242245,10.7439840409,6.00096877317,147.541484413,144.474346985,two
56.5974814629,14.2501429767,53.709899463,145.370017011,145.360714294,two
76.1333797723,23.4489461283,22.9829393967,135.735160923,132.213173877,two
79.1305897235,9.22432586091,13.2609480236,149.384815866,146.352444101,two
75.5642815804,14.5149289203,18.7595738857,141.038857455,138.637472226,two
77.5971166322,15.945134674,22.5904476987,134.089754691,131.613715495,two
79.9695828404,12.8632064714,60.4777255908,149.303345369,148.190994422,two
48.3784655327,11.0431804774,9.94304959179,135.614922273,140.796795551,two
49.4314894574,8.94830169485,14.405229252,131.1914732,138.98929527,two
47.2235625063,8.54865366613,20.4544084886,116.568106489,125.505641244,two
40.9236623933,4.56098005413,34.2997654268,95.7074520089,123.232021534,two
42.5420859624,9.65846207606,24.5476452355,85.1767824598,100.312208453,two
76.5941306733,14.501215608,17.6308048706,162.994336617,158.916877607,two
74.9907710864,16.0475345776,13.9908348449,148.754580651,146.163807936,two
79.092661683,18.2569488024,15.9949455361,152.487046806,149.711408191,two
76.4820267785,15.9416785983,15.281250532,153.979593403,149.99588557,two
61.0780240867,15.5005525383,73.5307020381,156.41120905,147.522837996,two
62.2975816838,11.3116009354,70.8007505589,157.874167268,148.204094724,two
58.9979172958,8.47634928358,13.2249460965,150.901732579,148.328718356,two
56.2807075345,9.34039297302,10.7248970772,149.726216041,147.225670126,two
53.1765948775,10.2876309279,10.3906694541,145.400384032,143.764034632,two
52.2061411096,8.86729394374,10.0611828361,144.57132201,143.660256737,two
53.0094396579,8.63665467717,11.1419441591,144.958129284,143.910760755,two
53.5152015056,8.60089949064,12.2625698811,145.759447077,144.966612379,two
52.7225239015,9.46497903857,10.5083356843,145.346097689,145.090648614,two
52.3182723252,8.32498973025,11.7448398345,144.564765029,144.351239655,two
52.5973162887,8.24295403567,11.4555224127,145.529092117,146.492353696,two
52.5080320559,8.0139087645,11.6199651934,145.07137382,146.847345948,two
54.2714981071,7.69671648699,13.0834177467,147.211436012,145.612652651,two
54.4733506876,7.46174517294,11.4327684913,146.47046977,147.436080933,two
54.6789803628,7.61184882523,11.3206159313,146.008639699,144.094766052,two
54.9746558369,8.4666359008,10.332624799,145.559254232,144.461629172,two
55.4720199669,7.39992854586,10.9503351547,145.43386562,146.343182364,two
54.53535856,6.90841959545,10.5314362378,146.303253078,147.073725737,two
53.71520652,7.87763624527,10.624064702,144.63196043,146.194721372,two
51.6870330723,9.56967559327,12.3722140541,144.598150994,146.301067418,two
51.1615353931,8.53559434444,13.5987751564,144.377330978,146.631607592,two
51.7350868682,7.89399027947,11.2339100949,142.852368302,143.755975008,two
51.3687906532,8.66374320742,21.3558961288,143.731386327,144.600978692,two
51.211429925,8.83626780944,18.9188880481,142.731733501,144.474825098,two
51.3181106496,9.5206194671,31.8018867001,142.731815463,143.680952211,two
51.4762295289,9.49440263975,62.3610136506,142.430727064,143.61448081,two
53.0306952066,9.54711462467,54.2639575783,144.715698549,145.118529446,two
62.6476425391,20.761288888,162.180109766,161.048374742,159.250313782,one
63.9467581797,17.281076987,161.262282606,159.133818076,156.362086329,one
68.9124286497,20.8623756877,143.64121417,153.648643417,156.062200044,one
60.2487571592,18.9081953869,143.890119924,148.122009511,146.796624963,one
97.2691337815,56.9498714128,147.533274525,145.543599439,83.2439072266,one
32.6223221931,6.35468207217,166.579502913,163.487667521,158.29885477,one
66.3790773356,19.2521073644,156.823124098,156.589545289,153.924159588,one
48.8043449029,12.0348804025,118.706420152,145.171299488,148.026222938,one
48.9202873641,9.2038515151,148.029801957,156.462216903,156.460919167,one
45.977527681,1.49003447558,157.878470287,161.378354841,161.065327271,one
48.3095045278,2.24262665996,159.81600371,162.967316389,162.731702183,one
50.7623244965,1.92985842404,161.060996931,163.643682702,163.784166032,one
51.6778737887,4.44937433621,160.3630199,162.344690005,162.119799196,one
51.0654209711,6.54364693952,160.068693388,160.937261224,160.603046408,one
49.1803707224,7.89411407665,159.264138085,160.764279853,160.838496689,one
49.2683298986,7.7341604378,158.741000236,160.358197786,160.56703765,one
48.7008026502,7.28022691933,158.740699708,160.988419341,160.998637304,one
51.4243986384,5.88209957595,159.95141904,161.933034503,161.720752224,one
50.6223056185,6.89309905425,160.333076351,161.548139683,161.231451132,one
47.3244478155,6.32424845677,160.596694332,162.542956736,162.088339345,one
50.9199345267,6.43516816757,162.449451446,163.317131357,162.583213871,one
57.3251083454,6.24871083342,162.897648459,163.337744868,161.420046315,one
58.4448563881,9.16246569137,162.100128251,161.973592167,160.067832784,one
57.5304921337,8.49652822371,162.43263552,162.025583567,161.006628625,one
56.0431569702,8.42424603927,160.970401302,161.861986876,161.601620064,one
54.2617958234,9.23575959758,159.972305759,161.446233261,161.964152845,one
55.8985584504,9.91208834429,159.155524417,161.341048348,162.050131266,one
58.1958686721,11.1996754793,157.494791241,160.349359522,160.957164395,one
50.2926567835,10.3012375185,155.798254213,159.507156216,160.324306388,one
51.3832535788,10.272742823,149.089901958,153.329482338,154.177300059,one
61.6423889575,12.7933754711,150.344826274,153.600627188,153.499212539,one
61.1962136801,13.1047629416,153.506602803,154.387519621,154.507867555,one
64.9337273449,15.9397012585,156.873121083,157.134348498,157.661283932,one
68.1150791961,20.8294490533,160.804441366,160.266085855,160.785549062,one
74.2211385405,27.7448789841,169.280391937,167.774799678,166.135964088,one
77.322741103,171.695833695,171.778601928,169.752617556,166.833135157,one
49.811924164,2.86443705016,168.18828567,175.471862797,174.937004343,one
51.6819138456,5.31802413447,170.396595111,174.73831414,175.384709583,one
52.3147684382,7.60578788612,169.90331885,172.362432838,173.236819995,one
62.6486943883,9.33649891142,169.230476914,169.628799886,169.708453552,one
62.789532889,10.4924631784,164.66399002,165.628235146,166.340364329,one
60.9131843013,9.70413384349,163.065630132,164.303861466,164.723808817,one
56.7762958154,10.4525373076,162.534746848,163.308115508,163.72668316,one
56.3446585957,10.5613832023,164.990527704,165.041139406,165.18461436,one
54.6568983612,10.1141381465,164.654017944,165.363674599,166.038510949,one
53.6663740825,10.3548024233,164.382777472,165.145299791,165.401677771,one
52.5045145084,10.4117798613,164.161274437,164.908934264,165.330411578,one
56.268307326,11.1909686956,163.562581035,164.269273388,164.570662315,one
57.0152807193,11.5177061625,163.748225577,164.436121249,164.516867746,one
58.4792259,12.7986953347,163.023938657,163.83968181,163.968417216,one
74.353555418,170.769905931,175.562526728,172.742628487,168.992335539,fist
83.1638915605,174.289611693,173.396100006,172.484693224,169.167106419,fist
79.9754294823,171.80036291,173.725642973,171.573723573,167.469162373,fist
72.6041937074,172.90809665,171.27789442,169.02595373,166.199034055,fist
65.0886223749,173.861864266,179.120181021,177.278611757,172.56795323,fist
61.3738600703,176.642516239,177.488298564,173.643953911,172.744445318,fist
46.6178784062,163.654406099,175.361978713,177.051835816,174.225039085,fist
55.1140736582,169.838090543,176.452049584,176.278371534,170.927341791,fist
59.4932835955,171.370784993,175.890963204,176.375824673,173.532976997,fist
56.9164034858,168.770204127,176.369349654,177.334714931,172.9127685,fist
41.019008419,19.5862555866,170.686932793,171.823599214,170.493160326,fist
57.2148144507,177.338171006,176.318205197,176.130812127,176.892337238,fist
61.1219422031,173.038580584,173.278306564,172.819659361,173.953921556,fist
64.6339708328,172.518215792,172.663821765,172.200489052,173.879199286,fist
68.6889175393,174.406681135,171.226531397,171.226900228,171.60753301,fist
68.6882345203,170.204134041,169.762248122,167.537491585,166.209771112,fist
78.9975991102,172.309143702,172.550973379,171.469399264,169.6112463,fist
62.6148917821,168.447436707,170.604096258,168.072268076,166.643160276,fist
66.8176232916,168.150637667,170.002957649,167.303147795,165.63305726,fist
67.4388631476,168.945275535,171.160237581,168.326460397,166.217926358,fist
67.4771122069,168.415444101,170.289634349,167.44055754,165.73489538,fist
67.0912065188,169.036158032,171.781784796,168.945535083,166.772756285,fist
65.5611621824,168.157440535,170.362908618,167.488956261,165.720415379,fist
71.0869628059,174.815864108,170.810340651,167.447251126,163.212096708,fist
70.2425396886,175.414994642,172.247945207,170.074647315,166.489385397,fist
70.4656478179,175.827906898,171.966664356,169.816712051,165.839533878,fist
72.165203789,176.433334866,172.533392472,170.186375549,165.919255846,fist
72.2357733035,176.420780978,173.646248854,171.990556358,168.537636185,fist
75.8559374882,174.538544767,177.959909466,175.012805783,170.770138157,fist
69.8210555451,172.008465114,178.788233828,178.552059546,173.658912025,fist
46.3971266922,145.997738717,173.549765602,176.532700458,177.830381759,fist
45.6223407687,116.008181241,162.046019492,159.931474888,153.038024506,fist
43.228123823,136.977599654,175.393247319,174.062712809,176.461379623,fist
89.0157449243,170.293896387,173.920358006,171.883295067,163.172536253,fist
74.4446906321,170.594533994,172.456238656,172.856911213,171.272061438,fist
61.3296414256,163.620897191,169.296675108,170.805381933,171.368831559,fist
59.4001744567,166.906341125,169.236391858,169.779555822,170.493529156,fist
61.030697706,167.236321224,169.828842467,170.845898615,170.698912944,fist
72.103424728,161.998891187,169.283110352,169.439070892,169.612038602,fist
80.3426272823,164.432214381,172.434805522,170.973759757,171.752360341,fist
81.2896535013,167.08563359,169.167775778,166.332318367,166.331321159,fist
80.784629314,175.239308516,174.536714277,172.103923838,169.874003678,fist
76.0444302187,174.482004462,173.71684569,172.867129176,170.64569211,fist
83.2010956009,171.098888822,170.529906744,169.96256391,167.368785913,fist
82.2371305127,170.740139966,172.807283058,173.567783641,173.24352724,fist
75.1554879284,167.258587641,170.412495792,172.363648611,171.295857818,fist
75.9497364761,166.996185433,169.17436008,169.275064389,167.322873381,fist
75.4911917261,176.026105327,173.723143124,170.795423517,167.764117262,fist
83.059601402,177.06749061,174.515731936,171.089148972,168.206850124,fist
84.360936854,176.000956571,172.926647444,169.360428094,166.917802182,fist
